protein	n_obs	status	singular	messages	var_Run	var_Mixture	sigma2	acquisition	design	level	reference	structure	var_Run:ionID	var_Run:Channel
Q04941	60	ok	FALSE		1.3172162273404	0.218334914934306	0.0708303598216616	ms3	unbalanced	protein	drop	mixed	NA	NA
P16403	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.8893559208952	0	0.104012281619001	ms3	unbalanced	protein	drop	mixed	NA	NA
Q5QJE6	52	ok	FALSE		1.34092594660637	0.627217118145739	0.136099152276227	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9UIG8	59	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0811317474039754	0	0.150828061507192	ms3	unbalanced	protein	drop	mixed	NA	NA
O95299	60	ok	FALSE		1.26015693179784	0.0915362541735352	0.022632268598346	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8N3E9	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.335755992825416	0	0.267365957754177	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y2T2	64	ok	FALSE		0.687094794602535	0.398129080852331	0.025699226712743	ms3	unbalanced	protein	drop	mixed	NA	NA
P15586	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.15342967231072	4.99114326702819e-18	0.0678229037916015	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y3A2	56	ok	FALSE		0.977556534604908	0.97305222474352	0.0831549574132976	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9HA77	64	ok	FALSE		0.719873509355823	0.00110632950221153	0.0333424024783454	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8ND56	64	ok	FALSE		0.710558604576487	4.91605538983066e-07	0.0331242441559756	ms3	unbalanced	protein	drop	mixed	NA	NA
Q06265	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.801286466404045	0	0.0231114559900385	ms3	unbalanced	protein	drop	mixed	NA	NA
O15270	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.24517134709336	0	0.0663031319273155	ms3	unbalanced	protein	drop	mixed	NA	NA
P35914	63	ok	FALSE		2.40783770096123	0.00761298736981732	0.158574851151308	ms3	unbalanced	protein	drop	mixed	NA	NA
P41567	64	ok	FALSE		1.1529586781334	0.0566542304591545	0.0614258774180135	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8WVX9	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.58002816692426	0	0.0218738927343689	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BTE3	64	ok	FALSE		0.912953600786052	0.112912436451809	0.00971188447173025	ms3	unbalanced	protein	drop	mixed	NA	NA
P49354	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.61548265642762	2.47763623291659e-11	0.0427413755813222	ms3	unbalanced	protein	drop	mixed	NA	NA
P10599ups	60	ok	FALSE		1.93798865749606	0.814709718747784	0.021076797110025	ms3	unbalanced	protein	drop	mixed	NA	NA
Q86YV9	43	ok	FALSE		0.598182717058501	2.34885728253394e-09	0.189305768402736	ms3	unbalanced	protein	drop	mixed	NA	NA
Q92917	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.82358389270577	0	0.132036521052965	ms3	unbalanced	protein	drop	mixed	NA	NA
O94875	45	ok	FALSE		1.7714375103099	0.382033951068833	0.239906369610081	ms3	unbalanced	protein	drop	mixed	NA	NA
O00217	64	ok	FALSE		0.463972643987623	2.89075426728783e-08	0.0513911869740058	ms3	unbalanced	protein	drop	mixed	NA	NA
O00330	64	ok	FALSE		0.234420604555962	0.0246083387636005	0.0281988724400502	ms3	unbalanced	protein	drop	mixed	NA	NA
O75592	60	ok	FALSE		0.18355449169707	0.0274096419361513	0.103619730334267	ms3	unbalanced	protein	drop	mixed	NA	NA
Q7Z3B4	60	ok	FALSE		0.785338510684932	0.0306463998586355	0.0533461451643022	ms3	unbalanced	protein	drop	mixed	NA	NA
Q13330	60	ok	FALSE		1.08424046693063	1.92162889169521e-09	0.0267947534627839	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8TED0	55	ok	TRUE	boundary (singular) fit: see help('isSingular')	7.05540783194606	0	0.0847420271023946	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9ULT8	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.11658942535405	0	0.127093547946908	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NQ88	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.790507757614166	0	0.0196183315666285	ms3	unbalanced	protein	drop	mixed	NA	NA
O75962	56	ok	FALSE		1.92203544154478	0.600991536963463	0.0459020907845336	ms3	unbalanced	protein	drop	mixed	NA	NA
E9PRG8	52	ok	FALSE		0.285804509246932	9.28198950025989e-10	0.0407072876736496	ms3	unbalanced	protein	drop	mixed	NA	NA
Q13617	64	ok	FALSE		0.625112347381378	1.0080301015997e-09	0.0744017802913561	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y2R5	56	ok	FALSE		0.692416792413889	0.47476064468472	0.0346781055389044	ms3	unbalanced	protein	drop	mixed	NA	NA
O00767	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.05813368619068	9.76819385618574e-11	0.0420720509250396	ms3	unbalanced	protein	drop	mixed	NA	NA
P42773	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.92289972127215	1.65451729576818e-11	0.0419704890227312	ms3	unbalanced	protein	drop	mixed	NA	NA
O95155	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.992279984694185	3.78477134480386e-16	0.0593310069197646	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NR50	56	ok	FALSE		0.241237420884878	0.420686825791341	0.0516934977954427	ms3	unbalanced	protein	drop	mixed	NA	NA
P0CG30	54	ok	FALSE		0.624785768765704	0.0502911588237208	0.148396243784073	ms3	unbalanced	protein	drop	mixed	NA	NA
Q7Z6K5	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.731542589790787	0	0.0291566565761922	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NV88	48	ok	FALSE		0.463788042395302	0.0626308201267279	0.161814824491517	ms3	unbalanced	protein	drop	mixed	NA	NA
P11940	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.548051248784169	0	0.0103989727118496	ms3	unbalanced	protein	drop	mixed	NA	NA
O95059	52	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.425767990453938	2.34282451959554e-11	0.0518618795464417	ms3	unbalanced	protein	drop	mixed	NA	NA
P14635	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.620334701066652	0	0.0534370604273972	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8N5H3	34	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.272881101399857	ms3	unbalanced	protein	drop	mixed	NA	NA
P41159ups	60	ok	FALSE		0.220044029216923	0.387963535327373	0.010183139279124	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96RT1	64	ok	FALSE		0.773279354023247	0.158291674075287	0.0656159128550622	ms3	unbalanced	protein	drop	mixed	NA	NA
P37840	64	ok	FALSE		2.18546835115344	0.383005748691417	0.0237197217479245	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BTE6	64	ok	FALSE		0.929028779466509	0.167091842494932	0.0155538076511481	ms3	unbalanced	protein	drop	mixed	NA	NA
P36507	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.90461495096607	6.75880192193679e-12	0.0368712635164391	ms3	unbalanced	protein	drop	mixed	NA	NA
P48681	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.681250823522885	0	0.0756001667250458	ms3	unbalanced	protein	drop	mixed	NA	NA
P50897	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.941952727112696	6.33431569924552e-17	0.0115911000655604	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y3D7	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.271027690550365	0	0.0425723075247545	ms3	unbalanced	protein	drop	mixed	NA	NA
P16402	52	ok	FALSE		0.989725172471057	0.200175335564641	0.035956658223599	ms3	unbalanced	protein	drop	mixed	NA	NA
P55039	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.228463699702862	4.53523264522163e-12	0.0347173967637804	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8NFH5	60	ok	FALSE		0.181545048192648	0.0763945688659864	0.026422964669687	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9UHY7	64	ok	FALSE		1.14552098366626	0.601024240326201	0.0537223300443239	ms3	unbalanced	protein	drop	mixed	NA	NA
Q13257	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.163865647984069	0	0.0565774795509301	ms3	unbalanced	protein	drop	mixed	NA	NA
Q03701	64	ok	FALSE		0.403560416667762	0.0593738859411539	0.0279057263376697	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NP58	60	ok	FALSE		0.56279510043982	0.248990003670822	0.117646897540945	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9H7D0	60	ok	FALSE		0.380424081606335	0.208364170700259	0.0213805606518946	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BQB6	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.29362654128964	0	0.0416500783776973	ms3	unbalanced	protein	drop	mixed	NA	NA
P00915ups	56	ok	FALSE		1.0573239170051	2.61039524112002e-10	0.0209150155700581	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8TAT6	64	ok	FALSE		1.01745587228011	0.080499848543838	0.0408469417231133	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96EK9	50	ok	FALSE		0.450791479951196	0.00904433372251833	0.145642927394565	ms3	unbalanced	protein	drop	mixed	NA	NA
Q6NYC1	56	ok	FALSE		1.39028904341649	1.47538310921861	0.028557952780776	ms3	unbalanced	protein	drop	mixed	NA	NA
Q14789	63	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.51849227086812	0	0.0680276565074317	ms3	unbalanced	protein	drop	mixed	NA	NA
O75818	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.946663314986732	0	0.0321235582875335	ms3	unbalanced	protein	drop	mixed	NA	NA
P84101	56	ok	FALSE		1.63340744265274	0.737316914567261	0.0375196170751245	ms3	unbalanced	protein	drop	mixed	NA	NA
Q15067	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.689508456763963	0	0.0431229960868944	ms3	unbalanced	protein	drop	mixed	NA	NA
O95630	64	ok	FALSE		0.380680346501415	0.45533648873149	0.0559516171292007	ms3	unbalanced	protein	drop	mixed	NA	NA
Q00577	56	ok	FALSE		1.76007128647905	0.100662694898641	0.0225418381197227	ms3	unbalanced	protein	drop	mixed	NA	NA
O75525	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.127549501893169	0	0.0301973049739423	ms3	unbalanced	protein	drop	mixed	NA	NA
P57081	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.57292996968849	0	0.0444871969155256	ms3	unbalanced	protein	drop	mixed	NA	NA
Q99986	52	ok	FALSE		0.971485718812671	0.940582346041356	0.0610845172627419	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8IYD1	42	ok	FALSE		0.629653921410429	0.00520427934655466	0.0857627431939739	ms3	unbalanced	protein	drop	mixed	NA	NA
P36873	52	ok	FALSE		0.259796790375473	0.0653444053367066	0.0445326895882007	ms3	unbalanced	protein	drop	mixed	NA	NA
P40692	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.480095754947087	0	0.109808912907548	ms3	unbalanced	protein	drop	mixed	NA	NA
O60573	48	ok	FALSE		0.349951885367915	0.30955279284854	0.0848589703276189	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BXR0	56	ok	FALSE		0.691302881001667	0.343625054324887	0.0219743406857653	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8WXI9	63	ok	FALSE		0.647511410221203	0.0306892645859759	0.0529519640620623	ms3	unbalanced	protein	drop	mixed	NA	NA
P54652	60	ok	FALSE		0.569686780818454	0.00812864769343038	0.0253677613127163	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9GZP4	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.181968767028865	0	0.102595999430525	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NPQ8	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.20516736600877	2.98841399223937e-10	0.0459785302664538	ms3	unbalanced	protein	drop	mixed	NA	NA
P57721	52	ok	FALSE		2.70273548314755	1.34382551098288	0.0288502595551294	ms3	unbalanced	protein	drop	mixed	NA	NA
P35749	52	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.528670667381851	6.67391717628815e-11	0.119894240035084	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9HBI1	55	ok	FALSE		0.233822540402538	0.0610206372348025	0.102440945432905	ms3	unbalanced	protein	drop	mixed	NA	NA
P56556	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.552723251649074	0	0.0211256496856311	ms3	unbalanced	protein	drop	mixed	NA	NA
O60637	56	ok	FALSE		0.359141816584203	0.0374171256113499	0.0296194565630201	ms3	unbalanced	protein	drop	mixed	NA	NA
Q92544	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.524883491738922	0	0.0139146043798125	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y237	64	ok	FALSE		0.529685925622144	0.349864289134798	0.0254852415695759	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96SU4	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.96611019841167	2.57192777423271e-10	0.0481113201290603	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BPW8	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.522376860030824	0	0.0210303041918327	ms3	unbalanced	protein	drop	mixed	NA	NA
O95070	51	ok	FALSE		0.959251636589441	0.257962520307126	0.0565514737223807	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y4P3	64	ok	FALSE		0.173896680487641	0.84562277182663	0.0284406884436746	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NP81	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.593688566212559	5.07347022647466e-11	0.0132535171337858	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96C01	44	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.36588911853879	1.90185750270535e-11	0.0533305477179011	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BY77	64	ok	FALSE		0.0949887431149044	0.0814715732143003	0.0387672791378318	ms3	unbalanced	protein	drop	mixed	NA	NA
P29034	44	ok	FALSE		0.289637777981191	0.0836535802738837	0.0485451907908012	ms3	unbalanced	protein	drop	mixed	NA	NA
P21953	56	ok	FALSE		0.612294033214175	0.312581395890018	0.158289462305081	ms3	unbalanced	protein	drop	mixed	NA	NA
P49005	53	ok	FALSE		1.48500488723532	0.455740271535718	0.0679427600995727	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9GZY8	57	ok	FALSE		3.27300055395907	0.63511356911922	0.106209529798378	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9HAB8	58	ok	FALSE		0.876131778456729	0.553530760521229	0.0456356002541141	ms3	unbalanced	protein	drop	mixed	NA	NA
O00161	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.401172025385088	0	0.0540883397145694	ms3	unbalanced	protein	drop	mixed	NA	NA
P14406	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.07347059820348	1.01425015488741e-10	0.0280394547399803	ms3	unbalanced	protein	drop	mixed	NA	NA
P18887	56	ok	FALSE		0.766582287493704	0.280327084314105	0.0463442648438118	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NSU2	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.85858201970617	7.34170469715646e-10	0.298619635063395	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9H0U9	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.671106071231642	0	0.0380283192294157	ms3	unbalanced	protein	drop	mixed	NA	NA
O14964	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.494656954259499	0	0.0189154982786169	ms3	unbalanced	protein	drop	mixed	NA	NA
O95182	52	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.248018986951829	0	0.032608478875199	ms3	unbalanced	protein	drop	mixed	NA	NA
Q13492	68	ok	FALSE		0.317601465148731	0.317395104702928	0.0391489139880069	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NZJ7	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.295534080112933	0	0.0172829611399135	ms3	unbalanced	protein	drop	mixed	NA	NA
O60925	68	ok	FALSE		1.26009804716625	0.373973036223379	0.0271944912568687	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8TF64	60	ok	FALSE		0.149806518561201	0.129410027925291	0.0809743963460432	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96B36	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.356157611097933	3.95696169914583e-11	0.0236738911340756	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y6I9	58	ok	FALSE		0.508869202664213	0.00207432124597167	0.123256064734525	ms3	unbalanced	protein	drop	mixed	NA	NA
Q13868	56	ok	FALSE		1.19206851403195	0.725950915201752	0.0289252741263164	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96L92	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.207190294986192	0	0.0666199068421206	ms3	unbalanced	protein	drop	mixed	NA	NA
Q7L5D6	52	ok	FALSE		0.650616063166733	7.21562583577841e-10	0.0226653036952862	ms3	unbalanced	protein	drop	mixed	NA	NA
O94822	58	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.76861452158894	0	0.109790330141038	ms3	unbalanced	protein	drop	mixed	NA	NA
O15031	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.53260978291689	1.11422555151904e-16	0.0512403085764408	ms3	unbalanced	protein	drop	mixed	NA	NA
Q15031	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.711648437119076	0	0.0175908985960043	ms3	unbalanced	protein	drop	mixed	NA	NA
P26006	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.195405968319073	4.92647012618748e-11	0.0139870670276939	ms3	unbalanced	protein	drop	mixed	NA	NA
P62745	64	ok	FALSE		0.554205910447991	0.611691695534901	0.0902000760500046	ms3	unbalanced	protein	drop	mixed	NA	NA
Q6UW78	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.218391982070733	0	0.0866660818662812	ms3	unbalanced	protein	drop	mixed	NA	NA
P50453	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.768829983118456	1.71569684082797e-11	0.0269664248651914	ms3	unbalanced	protein	drop	mixed	NA	NA
P61769	60	ok	FALSE		1.94305165990063	5.1958398702713e-08	0.0186256708972476	ms3	unbalanced	protein	drop	mixed	NA	NA
Q5JS54	60	ok	FALSE		0.369917728260635	1.76494459711011e-09	0.0550206078050716	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8N3C0	63	ok	FALSE		1.50294285195147	3.42932419984097e-08	0.124460402431794	ms3	unbalanced	protein	drop	mixed	NA	NA
O95602	68	ok	FALSE		0.645059009441289	0.0303729795372581	0.0297208524591388	ms3	unbalanced	protein	drop	mixed	NA	NA
Q5T1M5	47	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.53415515787691	8.36012481350058e-10	0.182472472496857	ms3	unbalanced	protein	drop	mixed	NA	NA
Q05048	60	ok	FALSE		0.146528824571609	0.650343693350286	0.073826213317819	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y3C6	55	ok	FALSE		2.74600696952491	0.218376501483172	0.0625573709638259	ms3	unbalanced	protein	drop	mixed	NA	NA
Q49A26	68	ok	FALSE		0.82286275332017	0.109499397554681	0.0519413053868487	ms3	unbalanced	protein	drop	mixed	NA	NA
P46379	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.379031924449355	0	0.0363473839497099	ms3	unbalanced	protein	drop	mixed	NA	NA
Q13325	52	ok	FALSE		1.22877306052733	0.115432786061078	0.0433358826862831	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y679	64	ok	FALSE		0.742164674324341	0.0986014363647759	0.149986237431994	ms3	unbalanced	protein	drop	mixed	NA	NA
O15446	57	ok	FALSE		0.320029897730866	0.236381997343446	0.0542351554545073	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9H814	48	ok	FALSE		1.13493378094826	0.073347376707006	0.0256088817622097	ms3	unbalanced	protein	drop	mixed	NA	NA
Q7Z2T5	68	ok	FALSE		0.0462954463727873	0.0267692604946034	0.0376725224985734	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9P0S9	68	ok	FALSE		0.652052615114956	1.38434819259291e-09	0.0977005492889062	ms3	unbalanced	protein	drop	mixed	NA	NA
Q6PJG6	52	ok	FALSE		0.344609059587809	0.0576897759688884	0.0910678968680163	ms3	unbalanced	protein	drop	mixed	NA	NA
O00115	52	ok	FALSE		0.64292056172124	0.0541766269571667	0.0321487523098489	ms3	unbalanced	protein	drop	mixed	NA	NA
Q86WB0	54	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.23715469334652	1.10430349205241e-09	0.199241625542976	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96EC8	52	ok	FALSE		1.07811714194624	1.46196979016047e-08	0.0467352382030339	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8N556	40	ok	FALSE		0.265164281670637	0.0779429507950619	0.0500472232548549	ms3	unbalanced	protein	drop	mixed	NA	NA
Q92925	36	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.752126601438461	1.9660872952172e-10	0.059054636623164	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NY61	52	ok	FALSE		0.13541763616187	0.595970983804778	0.0424567318112995	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NUQ3	66	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.16368744489566	0	0.110797678923435	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9H098	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.18996166750131	0	0.120926368299304	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8WUX1	68	ok	FALSE		0.0871274526678776	0.18892520664807	0.00921116769108116	ms3	unbalanced	protein	drop	mixed	NA	NA
Q0VDF9	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.774572038005893	4.00171379696965e-11	0.0347729830828246	ms3	unbalanced	protein	drop	mixed	NA	NA
P60602	48	ok	FALSE		0.0994089199314356	0.0334652351202588	0.0701111290752116	ms3	unbalanced	protein	drop	mixed	NA	NA
P21283	68	ok	FALSE		0.302223425146725	0.0265199374931092	0.00830183484869488	ms3	unbalanced	protein	drop	mixed	NA	NA
P29083	55	ok	FALSE		0.680590621162615	0.31092953957123	0.0525703671687349	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9HB19	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.733343248728064	3.24518229263312e-11	0.0321584365198204	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9H3P2	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.698645915722804	0	0.0677127488620478	ms3	unbalanced	protein	drop	mixed	NA	NA
Q8N6R0	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.60657921327132	0	0.0719202978551548	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96K17	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.15935202085965	0	0.0181216170823729	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96T60	68	ok	FALSE		0.366393586722981	0.22008374705828	0.0855182335387149	ms3	unbalanced	protein	drop	mixed	NA	NA
Q99643	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.829492794053693	0	0.0371693650113736	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y5P4	53	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.1832305995751	0	0.0538753963352855	ms3	unbalanced	protein	drop	mixed	NA	NA
P50583	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.726307307889831	1.17443266634738e-10	0.02296338131134	ms3	unbalanced	protein	drop	mixed	NA	NA
P78310	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.993010790957181	0	0.016360811841919	ms3	unbalanced	protein	drop	mixed	NA	NA
P22694	44	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.3018305273289	0	0.0333015136768095	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9C0C2	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.171568764640782	0	0.0346961509017476	ms3	unbalanced	protein	drop	mixed	NA	NA
Q92575	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.447185097648289	0	0.0583014423327015	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NZ45	68	ok	FALSE		0.531621488796672	0.187435558217599	0.0083297786478889	ms3	unbalanced	protein	drop	mixed	NA	NA
O15230	55	ok	FALSE		0.374582052380834	0.0947056232646593	0.151314361579784	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9UBF2	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.354177672395394	3.80494143425313e-10	0.0818682348932107	ms3	unbalanced	protein	drop	mixed	NA	NA
P49642	68	ok	FALSE		1.91849609842701	0.359702018644559	0.0384084338652498	ms3	unbalanced	protein	drop	mixed	NA	NA
O95677	56	ok	FALSE		0.466255509626874	0.150035106545456	0.0605798960632858	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9Y6N7	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.44934210561075	2.84741068538028e-10	0.0326781362814954	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9UKF6	68	ok	FALSE		0.91757738021367	0.349019783208578	0.0322519347826331	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9UNL2	56	ok	FALSE		0.150849125295186	0.00727769488943883	0.101658542535254	ms3	unbalanced	protein	drop	mixed	NA	NA
P62854	68	ok	FALSE		3.22061434526896	0.912031482631059	0.0233681013212131	ms3	unbalanced	protein	drop	mixed	NA	NA
Q96DA6	44	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.20658773021766	0	0.030493430956125	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9NWS0	36	ok	FALSE		0.648210643986633	0.84196160159684	0.0152162223292343	ms3	unbalanced	protein	drop	mixed	NA	NA
Q5U5X0	36	ok	FALSE		0.108933669027666	0.158785426358044	0.0213301677579973	ms3	unbalanced	protein	drop	mixed	NA	NA
P36404	64	ok	FALSE		0.800782733410108	0.509977427340481	0.0393467650202816	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BQ39	59	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.45352335276788	0	0.130588955921121	ms3	unbalanced	protein	drop	mixed	NA	NA
O00186	68	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.48100834943651	0	0.0290301110917266	ms3	unbalanced	protein	drop	mixed	NA	NA
Q66K74	54	ok	FALSE		0.243840601577365	0.333672081108539	0.170360846925283	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9UER7	60	ok	FALSE		0.58554973625357	0.352938062200001	0.0759220521807218	ms3	unbalanced	protein	drop	mixed	NA	NA
Q9BU23	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.10715710718334	0	0.041757176007185	ms3	unbalanced	protein	drop	mixed	NA	NA
O15155	60	ok	FALSE		0.328874503942351	0.0569978437778039	0.0778491931417008	ms3	unbalanced	protein	drop	mixed	NA	NA
Q6P1N0	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.185850226604193	1.43994182433287e-10	0.167895978902978	ms3	unbalanced	protein	drop	mixed	NA	NA
